"Pathway","R2mean","R2median","R2sd","V1VE"
"Calcium Ion Transmembrane Transport (GO:0070588)",0.998370060260993,0.998397060341221,0.00040821524624706,0.999081680913529
"Calcium Ion Transport (GO:0006816)",0.998794641933408,0.998980603977856,0.000587345141461752,0.999232978925691
"Calcium-Mediated Signaling (GO:0019722)",0.998762971121777,0.998785996170269,0.000473072787036248,0.999191226895109
"Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584)",0.998895114939203,0.999085949245359,0.000747681242555269,0.999295244106763
"Canonical Wnt Signaling Pathway (GO:0060070)",0.999075679205866,0.999160950454772,0.000405953672155594,0.999341927812216
"Carbohydrate Biosynthetic Process (GO:0016051)",0.990530348148724,0.991436834023986,0.00606285471586451,0.994628806527834
"Carbohydrate Catabolic Process (GO:0016052)",0.999705349081153,0.999717332609291,0.000103930383117269,0.999817050721342
"Carbohydrate Derivative Biosynthetic Process (GO:1901137)",0.999110736821323,0.999097171179231,0.000160462212053428,0.999432365099545
"Carbohydrate Derivative Catabolic Process (GO:1901136)",0.99769859150405,0.998357354613856,0.0016229470579371,0.998793185290331
"Carbohydrate Derivative Transport (GO:1901264)",0.999885569491688,0.999909204906124,7.9190119583602e-05,0.999913730493745
"Carboxylic Acid Biosynthetic Process (GO:0046394)",0.999090708383653,0.999153613059478,0.000476913220832064,0.999403074031878
"Carboxylic Acid Catabolic Process (GO:0046395)",0.996911238554459,0.996687838837688,0.00132978270738844,0.9990684883396
"Carboxylic Acid Metabolic Process (GO:0019752)",0.999595706961725,0.999627624472223,0.000181885477445013,0.999691464747334
"Carboxylic Acid Transmembrane Transport (GO:1905039)",0.998807266433782,0.998869200629396,0.000261451588290859,0.999267926134471
"Carboxylic Acid Transport (GO:0046942)",0.999741820662206,0.99978354038707,0.000124927613963308,0.999822796803904
"Cardiac Atrium Morphogenesis (GO:0003209)",0.999469526215504,0.999568448841783,0.000382257152841029,0.999640513006489
"Cardiac Cell Development (GO:0055006)",0.992978560286939,0.995344872725915,0.00671061867922553,0.996273822802608
"Cardiac Conduction (GO:0061337)",0.997757204541574,0.997594563833162,0.00133250648709991,0.998513497707603
"Cardiac Conduction System Development (GO:0003161)",0.997932339372545,0.998116758681407,0.00100134344499401,0.998614689367875
"Cardiac Epithelial To Mesenchymal Transition (GO:0060317)",0.999184332043013,0.999314788745498,0.000671886543448872,0.999492696166112
"Cardiac Muscle Cell Action Potential (GO:0086001)",0.998780950721688,0.998936096258672,0.00110582476336787,0.999231327078645
"Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002)",0.999098937364847,0.999414950793833,0.00086030218162642,0.999312659527765
"Cardiac Muscle Cell Development (GO:0055013)",0.99555830176517,0.996541833635421,0.00288010943980839,0.997304653095362
"Cardiac Muscle Cell Differentiation (GO:0055007)",0.995896735458928,0.996494930818258,0.00209983385701015,0.997620673025164
"Cardiac Muscle Contraction (GO:0060048)",0.985585180208661,0.989966155933378,0.0122222246007039,0.991868487615685
"Cardiac Muscle Tissue Development (GO:0048738)",0.997334121530097,0.997671323019713,0.00113121147144357,0.99849102450402
"Cardiac Muscle Tissue Morphogenesis (GO:0055008)",0.999355493726089,0.999455858159502,0.000394165519102746,0.999568380104155
"Cardiac Ventricle Development (GO:0003231)",0.998825479698285,0.998897933297982,0.000643147330711633,0.999310236013167
"Cardiac Ventricle Morphogenesis (GO:0003208)",0.998838490407028,0.99887762241705,0.000276773180305341,0.999281527322748
"Cartilage Development (GO:0051216)",0.999350292939406,0.999421850528307,0.000413268807785157,0.999546997467364
"Cell Chemotaxis (GO:0060326)",0.998504390414543,0.998592804002975,0.000480799212004117,0.999113882615474
"Cell Cycle G1/S Phase Transition (GO:0044843)",0.994875687972049,0.995234500298308,0.00137284746852006,0.997193810092658
"Cell Cycle G2/M Phase Transition (GO:0044839)",0.998139216010203,0.998386807565434,0.000828142528671604,0.998822715905473
"Cell Junction Assembly (GO:0034329)",0.999228024469655,0.999321876492693,0.000341621697166143,0.999497625947097
"Cell Junction Organization (GO:0034330)",0.999296687389612,0.999343546830446,0.000288318485319039,0.999565092614313
"Cell Morphogenesis Involved In Differentiation (GO:0000904)",0.999190777474572,0.999149294093974,0.000381789993934667,0.999512996520977
"Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)",0.999594168027922,0.999624768126599,0.00019233047538403,0.999713477194984
"Cell Part Morphogenesis (GO:0032990)",0.999267319717038,0.999671219498733,0.000747084243652317,0.999506824537645
"Cell Projection Assembly (GO:0030031)",0.994149724366651,0.995695795025359,0.00748777509491757,0.99701826606453
"Cell Projection Organization (GO:0030030)",0.999098576110049,0.999230190071271,0.000605391973225699,0.999475898086686
"Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)",0.997507726791658,0.997859800280777,0.000995894556570691,0.998541178260812
"Cell Surface Receptor Signaling Pathway Involved In Heart Development (GO:0061311)",0.99620597648629,0.996337706443459,0.00196219983060372,0.998079668825412
"Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)",0.992642555693021,0.994595323043346,0.00484630359022395,0.997598614249015
"Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)",0.996173047770523,0.996272406090095,0.000976380401777706,0.997557739296486
"Cell-Cell Junction Assembly (GO:0007043)",0.99956862070016,0.999579279839567,0.000115992867737379,0.999721726309852
"Cell-Cell Junction Organization (GO:0045216)",0.999478341783716,0.999556333102089,0.000278675567324776,0.99962918793679
"Cell-Cell Signaling By Wnt (GO:0198738)",0.997705319013718,0.997962853314478,0.000855653091971263,0.99864104635827
"Cell-Matrix Adhesion (GO:0007160)",0.999599801233355,0.999558865141605,9.97156048885377e-05,0.999730118477169
"Cell-Substrate Junction Assembly (GO:0007044)",0.999599024824206,0.999686869159102,0.000322032505945734,0.999688373330179
"Cellular Component Disassembly (GO:0022411)",0.999409251571955,0.999418768218628,0.000219121906701013,0.999664352448382
"Cellular Defense Response (GO:0006968)",0.998991135095181,0.999119464385578,0.00052161740207656,0.99939846506699
"Cellular Lipid Catabolic Process (GO:0044242)",0.99948815397263,0.999596323773785,0.000316897945124308,0.999630216111005
"Cellular Nitrogen Compound Biosynthetic Process (GO:0044271)",0.998504797446782,0.998573498677261,0.000613375644688766,0.999220802046366
"Cellular Respiration (GO:0045333)",0.998230439721173,0.998201605326596,0.000363119803069452,0.999506405530208
"Cellular Response To BMP Stimulus (GO:0071773)",0.99928197849851,0.999256020034093,0.000266561825551217,0.999508262318965
"Cellular Response To UV (GO:0034644)",0.999574934790133,0.999550433954348,9.02424854166177e-05,0.999700885949836
"Cellular Response To Acid Chemical (GO:0071229)",0.99851158942224,0.998594254268133,0.000506399774036059,0.999255846193488
"Cellular Response To Alcohol (GO:0097306)",0.996104419389281,0.996101173468029,0.00130054448710206,0.997725247264162
"Cellular Response To Alkaloid (GO:0071312)",0.987859313275312,0.988222345022867,0.00781854909362592,0.993829970630523
"Cellular Response To Amino Acid Starvation (GO:0034198)",0.997436133982855,0.997798143511937,0.00101373474339195,0.998631404783502
"Cellular Response To Amino Acid Stimulus (GO:0071230)",0.998732262581266,0.998876119324478,0.000416300976688808,0.999306771640202
"Cellular Response To Amyloid-Beta (GO:1904646)",0.99839626333776,0.998570250367628,0.000528109759397197,0.99910988283559
"Cellular Response To Arsenic-Containing Substance (GO:0071243)",0.999610857141781,0.999630159253879,0.000153848268614593,0.999805744981273
"Cellular Response To cAMP (GO:0071320)",0.998603689712061,0.998677454624053,0.000462210965720157,0.999284693784792
"Cellular Response To Cadmium Ion (GO:0071276)",0.998155240194455,0.99844746931295,0.000753769848915168,0.999179516026102
"Cellular Response To Calcium Ion (GO:0071277)",0.99819785579103,0.998288064861822,0.000763617107648901,0.998876863153936
"Cellular Response To Catecholamine Stimulus (GO:0071870)",0.996360315522701,0.996898554899748,0.00127706667222931,0.998347536836295
"Cellular Response To Chemical Stress (GO:0062197)",0.999381823314294,0.999435504431605,0.000143491116484503,0.999619604938485
"Cellular Response To Chemokine (GO:1990869)",0.997935513114163,0.99849983521196,0.00142633724866445,0.998807749309764
"Cellular Response To Corticosteroid Stimulus (GO:0071384)",0.999545608263234,0.999646379571399,0.000298628948551845,0.99980545697849
"Cellular Response To Decreased Oxygen Levels (GO:0036294)",0.99845620242264,0.998575655619703,0.000334608748048373,0.999151840140476
"Cellular Response To dsRNA (GO:0071359)",0.997460740888728,0.99716791466649,0.00121511848257343,0.99873732807667
"Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)",0.999090411626073,0.999105911737344,0.000324524925964765,0.999464618402309
"Cellular Response To Estrogen Stimulus (GO:0071391)",0.99687711630862,0.996800066515081,0.00147609154463372,0.998683779166815
"Cellular Response To Exogenous dsRNA (GO:0071360)",0.995785556660743,0.996002822926519,0.0024886146677674,0.99802554140803
"Cellular Response To Fatty Acid (GO:0071398)",0.9991918484607,0.999274624719964,0.000567149125712195,0.999499166675628
"Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)",0.998349703896784,0.9989635197856,0.00126554637109985,0.999089873951878
"Cellular Response To Fluid Shear Stress (GO:0071498)",0.998084430039091,0.997872376560397,0.00075082934970839,0.998833877912039
"Cellular Response To Gamma Radiation (GO:0071480)",0.999751554206625,0.999756615602964,0.000150189468429033,0.999833448972577
"Cellular Response To Glucocorticoid Stimulus (GO:0071385)",0.998598905757532,0.998907174052033,0.00100709213914121,0.999472762359455
"Cellular Response To Glucose Starvation (GO:0042149)",0.998888724688709,0.999023647363976,0.000425238505705585,0.999329598038734
"Cellular Response To Glucose Stimulus (GO:0071333)",0.996842590011063,0.997637542588539,0.0019832784252199,0.998171786710323
"Cellular Response To Growth Factor Stimulus (GO:0071363)",0.999392176341369,0.999474402927725,0.000193592864252702,0.999618061574293
"Cellular Response To Heat (GO:0034605)",0.998905909256839,0.998837764807371,0.0002462810231671,0.99952840274128
"Cellular Response To Hexose Stimulus (GO:0071331)",0.997054340477695,0.997790462165573,0.00210562922163409,0.998354784747046
"Cellular Response To Hormone Stimulus (GO:0032870)",0.999172354636328,0.99919825722511,0.000204590016263541,0.99949768471471
"Cellular Response To Hydrogen Peroxide (GO:0070301)",0.99966827021086,0.99970246852717,0.000133669129452081,0.999789942667913
"Cellular Response To Hypoxia (GO:0071456)",0.99846790574631,0.998591345874852,0.000329695513526285,0.999168131968425
"Cellular Response To Increased Oxygen Levels (GO:0036295)",0.999417458458014,0.999518046265046,0.000415640617552227,0.999683897504654
"Cellular Response To Insulin Stimulus (GO:0032869)",0.999126856694914,0.999130616351001,0.000203842712610866,0.999446023532735
"Cellular Response To Interferon-Beta (GO:0035458)",0.997505115139666,0.997660538151231,0.00112916409660218,0.998985111617938
"Cellular Response To Interleukin-1 (GO:0071347)",0.998494435236543,0.998298262413556,0.000467236282077093,0.999089166588841
"Cellular Response To Interleukin-15 (GO:0071350)",0.998457776500574,0.998344640686314,0.000883931271569891,0.999132203510357
"Cellular Response To Interleukin-4 (GO:0071353)",0.998404372348014,0.99877084626487,0.00109755441892711,0.999067295150218
"Cellular Response To Interleukin-6 (GO:0071354)",0.999259628395481,0.999234216674742,0.000269488793191732,0.999612144322766
"Cellular Response To Ionizing Radiation (GO:0071479)",0.999557940422743,0.999571958144377,0.000196638948895086,0.999702707671705
"Cellular Response To Ketone (GO:1901655)",0.995018451241812,0.995976612600777,0.00290067044861013,0.997521372868713
"Cellular Response To Lectin (GO:1990858)",0.999564040329783,0.999640526529626,0.000237389146857119,0.999717678861306
"Cellular Response To Leucine Starvation (GO:1990253)",0.995445102614052,0.997023667011492,0.00464708631097169,0.997613320790059
"Cellular Response To Light Stimulus (GO:0071482)",0.999049247223323,0.999053352987887,0.000140043453518902,0.999372619416653
"Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)",0.999637509278232,0.99963080580954,0.00011106791716654,0.999788374465389
"Cellular Response To Mechanical Stimulus (GO:0071260)",0.998972471609809,0.999105129634334,0.000481922511479997,0.999349629502522
"Cellular Response To Metal Ion (GO:0071248)",0.999608386486072,0.999639220045861,8.77408090634645e-05,0.999718002166935
"Cellular Response To Misfolded Protein (GO:0071218)",0.994734557311444,0.99561206512054,0.00329356852148084,0.99816046892107
"Cellular Response To Molecule Of Bacterial Origin (GO:0071219)",0.998902368499055,0.999174373082253,0.000711036095321059,0.999368530325101
"Cellular Response To Nerve Growth Factor Stimulus (GO:1990090)",0.999324534257975,0.999308772135579,0.000353172698642272,0.999609953757988
"Cellular Response To Nitrogen Compound (GO:1901699)",0.990375411308352,0.991366757206975,0.00517630090315509,0.995822281356035
"Cellular Response To Nutrient Levels (GO:0031669)",0.998939931828999,0.999002786349763,0.000268711713162232,0.999360903678616
"Cellular Response To Organic Substance (GO:0071310)",0.999257242299762,0.999355256739994,0.00035214122726706,0.999581078184343
"Cellular Response To Organonitrogen Compound (GO:0071417)",0.999432427575061,0.999436389537324,0.000102775669905783,0.999640902153981
"Cellular Response To Osmotic Stress (GO:0071470)",0.998383569321829,0.998492013016754,0.000753102846152892,0.999122394348548
"Cellular Response To Oxidative Stress (GO:0034599)",0.999386413704141,0.999377527221868,9.19178101118519e-05,0.999624817366837
"Cellular Response To Peptide (GO:1901653)",0.999344080146506,0.999283789536631,0.000161396963566828,0.999595058717376
"Cellular Response To Peptide Hormone Stimulus (GO:0071375)",0.999059249812644,0.999056567429601,0.000236791128938334,0.999408549412504
"Cellular Response To Radiation (GO:0071478)",0.999439770213641,0.999519712291392,0.000369653318772816,0.99961277271205
"Cellular Response To Reactive Oxygen Species (GO:0034614)",0.999443448659345,0.99948280046615,0.00015917871011511,0.999650396941307
"Cellular Response To Retinoic Acid (GO:0071300)",0.997781612013069,0.997769899648558,0.00125579069694696,0.99888766412649
"Cellular Response To Salt (GO:1902075)",0.998591644347869,0.99870445363531,0.000439710474266499,0.999117326227216
"Cellular Response To Starvation (GO:0009267)",0.998668809126252,0.9986744296818,0.000291393187742034,0.999233933793217
"Cellular Response To Steroid Hormone Stimulus (GO:0071383)",0.998349998252779,0.998561603035274,0.000895864131375018,0.999077074264043
"Cellular Response To Thyroid Hormone Stimulus (GO:0097067)",0.999706203914143,0.999768660883567,0.000150124394344147,0.999846591669236
"Cellular Response To Topologically Incorrect Protein (GO:0035967)",0.999144025464481,0.99930530043135,0.00058013766833698,0.999499862447088
"Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)",0.998838787893966,0.998903916906767,0.000215899832724992,0.999310081370139
"Cellular Response To Tumor Necrosis Factor (GO:0071356)",0.999199013803228,0.999220510771027,0.000238966838334906,0.999527756809697
