"","x"
"Chromosome Condensation (GO:0030261)",2.21688512962562e-05
"Chromosome Organization (GO:0051276)",0.0050485163225208
"Cilium Movement (GO:0003341)",2.14712731576958e-07
"Circulatory System Development (GO:0072359)",8.59836798334707e-17
"Clathrin Coat Assembly (GO:0048268)",7.95248567952335e-05
"Clathrin-Dependent Endocytosis (GO:0072583)",2.10370093540637e-07
"Coenzyme A Biosynthetic Process (GO:0015937)",0.0192662002701271
"Coenzyme A Metabolic Process (GO:0015936)",0.0687463526831838
"Cognition (GO:0050890)",8.46988944954874e-06
"Collagen Fibril Organization (GO:0030199)",0.188501543562849
"Connective Tissue Development (GO:0061448)",1.68260072691571e-09
"Contractile Actin Filament Bundle Assembly (GO:0030038)",5.24211839397431e-06
"Copper Ion Homeostasis (GO:0055070)",3.29166533185509e-06
"Cortical Actin Cytoskeleton Organization (GO:0030866)",2.00496561926949e-07
"Cortical Cytoskeleton Organization (GO:0030865)",2.90677443854483e-09
"Cotranslational Protein Targeting To Membrane (GO:0006613)",1.02588410345978e-05
"Cyclic-Nucleotide-Mediated Signaling (GO:0019935)",4.25266440056039e-09
"Cytoplasmic Microtubule Organization (GO:0031122)",5.82850830187235e-08
"Cytoplasmic Sequestering Of Protein (GO:0051220)",8.33515669335161e-06
"Cytoplasmic Sequestering Of Transcription Factor (GO:0042994)",1.56501979232664e-05
"Cytoplasmic Translation (GO:0002181)",6.19750636685173e-30
"Cytoplasmic Translational Initiation (GO:0002183)",3.71053614060805e-10
"Cytoskeleton Organization (GO:0007010)",9.35735464336628e-21
"Cytoskeleton-Dependent Cytokinesis (GO:0061640)",2.10920721476263e-13
"Cytoskeleton-Dependent Intracellular Transport (GO:0030705)",1.24257268478679e-05
"Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753)",4.25266440056039e-09
"Cytosolic Transport (GO:0016482)",3.55107830470302e-20
"Defense Response To Gram-negative Bacterium (GO:0050829)",1.17839195673347e-11
"Defense Response To Gram-positive Bacterium (GO:0050830)",4.44193848203678e-14
"Defense Response To Bacterium (GO:0042742)",1.10657102399317e-34
"Defense Response To Fungus (GO:0050832)",3.87101426391233e-07
"Defense Response To Protozoan (GO:0042832)",8.12228389090435e-07
"Dendrite Morphogenesis (GO:0048813)",2.08232433078891e-05
"Dendritic Cell Chemotaxis (GO:0002407)",1.42767222946594e-06
"Dendritic Cell Differentiation (GO:0097028)",2.39128842225721e-08
"Dendritic Cell Migration (GO:0036336)",1.1731942002347e-07
"Dendritic Spine Morphogenesis (GO:0060997)",7.69989200510795e-06
"Dendritic Spine Organization (GO:0097061)",0.000479847829011445
"Dephosphorylation (GO:0016311)",1.30075077543457e-22
"Determination Of Bilateral Symmetry (GO:0009855)",1.86054841285274e-05
"Determination Of Heart Left/Right Asymmetry (GO:0061371)",9.63666596692287e-06
"Determination Of Left/Right Symmetry (GO:0007368)",1.07706830961041e-07
"Development Of Primary Male Sexual Characteristics (GO:0046546)",1.2277673685246e-06
"Diacylglycerol Metabolic Process (GO:0046339)",0.0694182670127439
"Dicarboxylic Acid Catabolic Process (GO:0043649)",1.53796105641362e-05
"Dicarboxylic Acid Metabolic Process (GO:0043648)",2.60959142661117e-11
"Dicarboxylic Acid Transport (GO:0006835)",0.00233046492120101
"Digestive Tract Development (GO:0048565)",8.1603557060716e-06
"Diol Biosynthetic Process (GO:0034312)",1.59663019732341e-05
"Diterpenoid Metabolic Process (GO:0016101)",0.00453680813262781
"Dolichol Metabolic Process (GO:0019348)",0.0596218402159302
"Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488)",0.0643541133026596
"Dopamine Metabolic Process (GO:0042417)",7.59852522946428e-06
"Dosage Compensation By Inactivation Of X Chromosome (GO:0009048)",3.77184967407278e-06
"Double-Strand Break Repair Via Break-Induced Replication (GO:0000727)",0.798604518028699
"Double-Strand Break Repair Via Homologous Recombination (GO:0000724)",9.39916948113232e-20
"Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303)",5.66950432968907e-05
"Ear Morphogenesis (GO:0042471)",8.95289186171511e-05
"Early Endosome To Golgi Transport (GO:0034498)",0.000570349112940086
"Early Endosome To Late Endosome Transport (GO:0045022)",7.90415922199438e-05
"Electron Transport Chain (GO:0022900)",1.15690428778391e-05
"Embryonic Heart Tube Morphogenesis (GO:0003143)",1.49809194310718e-06
"Embryonic Hemopoiesis (GO:0035162)",0.000559516542560716
"Embryonic Limb Morphogenesis (GO:0030326)",2.2335214579018e-06
"Embryonic Organ Development (GO:0048568)",1.0455536439871e-08
"Embryonic Organ Morphogenesis (GO:0048562)",0.0157059298267487
"Embryonic Skeletal System Development (GO:0048706)",0.0418507739332146
"Embryonic Skeletal System Morphogenesis (GO:0048704)",0.000220777887032
"Endocardial Cushion Development (GO:0003197)",0.000174247080180198
"Endocardial Cushion Morphogenesis (GO:0003203)",0.0134645668995691
"Endocytic Recycling (GO:0032456)",7.15753006072855e-13
"Endoderm Formation (GO:0001706)",2.38678228390272e-07
"Endodermal Cell Differentiation (GO:0035987)",1.94499302957796e-06
"Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894)",7.05495729244403e-06
"Endonucleolytic Cleavage Of Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",0.005466525486291
"Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)",6.13399058845169e-08
"Endoplasmic Reticulum Mannose Trimming (GO:1904380)",2.33086907208186e-05
"Endoplasmic Reticulum Organization (GO:0007029)",1.10903017920866e-13
"Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)",7.77928636828979e-20
"Endoplasmic Reticulum To Cytosol Transport (GO:1903513)",0.00149294043794474
"Endoplasmic Reticulum Tubular Network Organization (GO:0071786)",1.05925375154165e-05
"Endosomal Lumen Acidification (GO:0048388)",0.000231024740720097
"Endosomal Vesicle Fusion (GO:0034058)",3.80026570607555e-05
"Endosome Organization (GO:0007032)",2.32302126712338e-13
"Endosome To Lysosome Transport (GO:0008333)",5.85191084344841e-15
"Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510)",3.78186259259337e-05
"Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509)",1.6517821023653e-07
"Endothelial Cell Development (GO:0001885)",8.52144979846863e-07
"Endothelial Cell Migration (GO:0043542)",2.82999573462763e-05
"Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)",9.30767284569421e-09
"Entrainment Of Circadian Clock By Photoperiod (GO:0043153)",1.75603400193843e-07
"Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)",1.35691971194043e-16
"Eosinophil Chemotaxis (GO:0048245)",5.11180216164423e-08
"Eosinophil Migration (GO:0072677)",5.11180216164423e-08
"Ephrin Receptor Signaling Pathway (GO:0048013)",1.34897078051552e-10
"Epiboly Involved In Wound Healing (GO:0090505)",6.62406154487563e-06
"Epidermal Cell Differentiation (GO:0009913)",2.8587033920092e-09
"Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)",2.00179558551322e-07
"Epidermis Development (GO:0008544)",6.70512591903246e-09
"Epigenetic Regulation Of Gene Expression (GO:0040029)",3.6453946463816e-12
"Epithelial Cell Differentiation (GO:0030855)",1.37918702524663e-19
"Epithelial Cell Migration (GO:0010631)",1.70223472939146e-13
"Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351)",2.02898564741107e-05
"Epithelial To Mesenchymal Transition (GO:0001837)",1.5878836385703e-12
"Epithelial Tube Morphogenesis (GO:0060562)",3.94774612634635e-08
"Epithelium Development (GO:0060429)",2.25020004244394e-20
"Erythrocyte Development (GO:0048821)",0.000693918613070998
"Erythrocyte Differentiation (GO:0030218)",1.97929157043701e-13
"Establishment Of Apical/Basal Cell Polarity (GO:0035089)",0.000303278945055127
"Establishment Of Chromosome Localization (GO:0051303)",0.000583897169309571
"Establishment Of Endothelial Barrier (GO:0061028)",4.85227980581422e-09
"Establishment Of Epithelial Cell Polarity (GO:0090162)",4.18769751310353e-06
"Establishment Of Melanosome Localization (GO:0032401)",0.00020181191753543
"Establishment Of Mitotic Spindle Localization (GO:0040001)",1.38473808316474e-10
"Establishment Of Mitotic Spindle Orientation (GO:0000132)",9.33698139131562e-10
"Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599)",8.42640500648135e-05
"Establishment Of Protein Localization To Extracellular Region (GO:0035592)",1.18831057568752e-11
"Establishment Of Protein Localization To Membrane (GO:0090150)",2.21772771624444e-17
"Establishment Of Protein Localization To Mitochondrion (GO:0072655)",6.95256401695062e-12
"Establishment Of Protein Localization To Organelle (GO:0072594)",1.67377489851518e-18
"Establishment Of Protein Localization To Plasma Membrane (GO:0061951)",4.19581662155294e-14
"Establishment Of Protein Localization To Vacuole (GO:0072666)",0.00123213835828768
"Establishment Of Spindle Localization (GO:0051293)",0.000656529302856325
"Establishment Of Spindle Orientation (GO:0051294)",1.59593676995023e-10
"Establishment Of Vesicle Localization (GO:0051650)",1.22145717505434e-05
"Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)",0.000662153677598294
"Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)",1.69662445649594e-06
"Ether Lipid Metabolic Process (GO:0046485)",8.15220640821234e-05
"Exit From Mitosis (GO:0010458)",0.000511325750550857
"Exocytosis (GO:0006887)",1.11261393953395e-23
"Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928)",7.2106280455076e-06
"External Encapsulating Structure Organization (GO:0045229)",3.28148755888559e-11
"Extracellular Matrix Disassembly (GO:0022617)",1.38216860693486e-08
"Extracellular Matrix Organization (GO:0030198)",2.04163194698847e-20
"Extracellular Structure Organization (GO:0043062)",7.01951602622105e-09
"Extrinsic Apoptotic Signaling Pathway (GO:0097191)",1.89454678523626e-21
"Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)",1.2575853743811e-06
"Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)",6.73502319238012e-10
"Eye Development (GO:0001654)",9.78196585903833e-09
"Facultative Heterochromatin Formation (GO:0140718)",3.53678153727688e-05
"Fat Cell Differentiation (GO:0045444)",4.51490913361328e-13
"Fat-Soluble Vitamin Metabolic Process (GO:0006775)",2.69541717771465e-07
"Fatty Acid Beta-Oxidation (GO:0006635)",1.29400323613177e-05
"Fatty Acid Biosynthetic Process (GO:0006633)",3.22476594348086e-10
"Fatty Acid Catabolic Process (GO:0009062)",8.38787485353081e-10
"Fatty Acid Derivative Biosynthetic Process (GO:1901570)",0.000357143868434253
"Fatty Acid Metabolic Process (GO:0006631)",2.04058291914523e-12
"Fatty Acid Oxidation (GO:0019395)",1.68707077281653e-07
"Fatty Acid Transmembrane Transport (GO:1902001)",0.0316392382385938
"Fatty Acid Transport (GO:0015908)",3.47763244047028e-05
"fatty-acyl-CoA Biosynthetic Process (GO:0046949)",3.52771212899546e-06
"fatty-acyl-CoA Metabolic Process (GO:0035337)",0.0116069201927399
"Female Gamete Generation (GO:0007292)",5.74640965835392e-06
"Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)",0.0406504758600771
"Filopodium Assembly (GO:0046847)",0.000160253563958618
"Focal Adhesion Assembly (GO:0048041)",3.23618691047686e-07
"Folic Acid Metabolic Process (GO:0046655)",5.1398811806355e-05
"Folic Acid-Containing Compound Metabolic Process (GO:0006760)",7.21253380889804e-06
"Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732)",4.03298561425132e-06
"Ganglioside Metabolic Process (GO:0001573)",5.82799841915893e-06
"Gastrulation (GO:0007369)",0.00037990109176838
"Generation Of Neurons (GO:0048699)",5.49147836451566e-21
"Gland Development (GO:0048732)",1.50184064158311e-13
"Glial Cell Development (GO:0021782)",1.7836486492775e-06
"Glial Cell Differentiation (GO:0010001)",1.42767222946594e-06
"Gliogenesis (GO:0042063)",1.2639805482543e-05
"Gluconeogenesis (GO:0006094)",0.000511140043275806
"Glucose 6-Phosphate Metabolic Process (GO:0051156)",4.93928487362033e-07
"Glucose Homeostasis (GO:0042593)",9.62686464685941e-21
"Glucose Metabolic Process (GO:0006006)",2.15672184839707e-17
"Glucose Transmembrane Transport (GO:1904659)",1.41896862288251e-05
"Glutamate Metabolic Process (GO:0006536)",5.38358923935935e-05
"Glutamate Receptor Signaling Pathway (GO:0007215)",7.59852522946428e-06
"Glutamine Family Amino Acid Metabolic Process (GO:0009064)",2.72686180032165e-05
"Glycerolipid Catabolic Process (GO:0046503)",5.23138961795349e-06
"Glycerophospholipid Biosynthetic Process (GO:0046474)",4.85992102823937e-28
"Glycerophospholipid Catabolic Process (GO:0046475)",1.82107093515498e-06
"Glycerophospholipid Metabolic Process (GO:0006650)",1.5772311536938e-11
"Glycogen Metabolic Process (GO:0005977)",0.000276212045166047
"Glycolipid Biosynthetic Process (GO:0009247)",1.06932574119932e-08
"Glycolipid Metabolic Process (GO:0006664)",0.000156104940291536
"Glycolytic Process (GO:0006096)",2.7922844378181e-07
"Glycoprotein Biosynthetic Process (GO:0009101)",6.62257365270031e-21
"Glycoprotein Catabolic Process (GO:0006516)",7.59852522946428e-06
"Glycoprotein Metabolic Process (GO:0009100)",1.21359813089373e-13
"Glycosaminoglycan Biosynthetic Process (GO:0006024)",1.92404272622094e-14
"Glycosaminoglycan Metabolic Process (GO:0030203)",3.64508800730873e-08
"Glycosphingolipid Biosynthetic Process (GO:0006688)",7.59852522946428e-06
"Glycosphingolipid Metabolic Process (GO:0006687)",4.66229691914045e-07
"Gonad Development (GO:0008406)",6.58800744302212e-06
"Granulocyte Chemotaxis (GO:0071621)",3.45214754199454e-20
"Granulocyte Differentiation (GO:0030851)",0.000150803642191268
"Growth Hormone Receptor Signaling Pathway (GO:0060396)",3.79962371240042e-06
"Heart Contraction (GO:0060047)",2.19497052083121e-07
"Heart Development (GO:0007507)",3.97134037868676e-13
"Heart Looping (GO:0001947)",1.93159746273412e-05
"Heart Morphogenesis (GO:0003007)",3.02166033371444e-10
"Heart Trabecula Morphogenesis (GO:0061384)",3.96298172807906e-05
"Hematopoietic Progenitor Cell Differentiation (GO:0002244)",1.8355023403474e-08
"Heme Biosynthetic Process (GO:0006783)",0.0367368084194816
"Hemopoiesis (GO:0030097)",1.43969563619484e-15
"Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)",1.49376174954215e-05
"Hepaticobiliary System Development (GO:0061008)",2.84099013715405e-05
"Heterochromatin Formation (GO:0031507)",2.13928388282298e-10
"Heterochromatin Organization (GO:0070828)",1.49278364402336e-08
"Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)",7.77336731024611e-05
"Heterotypic Cell-Cell Adhesion (GO:0034113)",1.60482743279206e-09
"Hexose Biosynthetic Process (GO:0019319)",0.000203993032011534
"Hexose Metabolic Process (GO:0019318)",1.04600322846885e-15
"Hexose Transmembrane Transport (GO:0008645)",0.000211571760372727
"High-Density Lipoprotein Particle Remodeling (GO:0034375)",0.871956420977862
"Histone H2A Acetylation (GO:0043968)",7.98568409956601e-07
"Histone H2A Monoubiquitination (GO:0035518)",7.75063423932505e-06
"Histone H2A Ubiquitination (GO:0033522)",0.000108361961182871
"Histone H3 Acetylation (GO:0043966)",4.58208757465018e-06
"Histone H3-K4 Methylation (GO:0051568)",0.000542169798882288
"Histone H4 Acetylation (GO:0043967)",7.56344785579671e-08
"Histone H4-K16 Acetylation (GO:0043984)",0.000109746676838964
"Histone H4-K5 Acetylation (GO:0043981)",0.0039085158591034
"Histone H4-K8 Acetylation (GO:0043982)",0.0039085158591034
"Histone Acetylation (GO:0016573)",3.1918680531642e-08
"Histone Deacetylation (GO:0016575)",1.5937620735423e-10
"Histone Deubiquitination (GO:0016578)",5.38458764989103e-06
"Histone Lysine Methylation (GO:0034968)",3.78725984773814e-05
"Histone mRNA Catabolic Process (GO:0071044)",7.59852522946428e-06
"Histone mRNA Metabolic Process (GO:0008334)",4.25266440056039e-09
"Histone Modification (GO:0016570)",1.85904153584908e-14
"Histone Monoubiquitination (GO:0010390)",0.000137467648167741
"Homologous Chromosome Pairing At Meiosis (GO:0007129)",0.248597332523563
"Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)",3.49553381106998e-09
"Homotypic Cell-Cell Adhesion (GO:0034109)",5.83263243150355e-11
"Hydrogen Peroxide Catabolic Process (GO:0042744)",7.63479027952952e-05
"Icosanoid Biosynthetic Process (GO:0046456)",5.19603474834991e-06
"Icosanoid Metabolic Process (GO:0006690)",4.8403181789677e-10
"Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)",2.20522601155604e-08
"Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)",3.71969571632048e-06
"Immunoglobulin Mediated Immune Response (GO:0016064)",1.07332407724193e-07
"Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381)",2.70790398607306e-05
"Import Into Cell (GO:0098657)",1.60855336839482e-07
"Import Into Nucleus (GO:0051170)",4.56655646133763e-18
"In Utero Embryonic Development (GO:0001701)",0.00149457857993205
"Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)",1.75368360595505e-08
"Innate Immune Response-Activating Signaling Pathway (GO:0002758)",8.35695896901787e-06
"Inner Mitochondrial Membrane Organization (GO:0007007)",8.13580539702073e-07
"Inorganic Anion Transmembrane Transport (GO:0098661)",1.30649641111755e-08
"Inorganic Anion Transport (GO:0015698)",8.49724882432147e-08
"Inorganic Cation Import Across Plasma Membrane (GO:0098659)",1.24979163743325e-10
"Inositol Lipid-Mediated Signaling (GO:0048017)",0.000165477080935688
"Inositol Phosphate Metabolic Process (GO:0043647)",0.190527881532757
"Inositol Phosphate-Mediated Signaling (GO:0048016)",0.000123776197442712
